Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267
204,40,19,19,23,36,19,36,44,28,16,16,25,36,49,32,48,21,48,27,50,18,52,34,24,18,35,44,22,12,18,32,23,1,18,29,20,47,18,14,49,26,18,21,16,22,44,21,18,14,48,33,24,15,44,26,32,12,30,24,52,16,17,26,34,50,49,48,19,24,47,46,20,47,17,22,24,16,25,17,46,26,24,25,57,20,19,30,46,24,47,56,24,37,7,10,15,46,32,26,39,24,21,23,35,24,31,28,28,46,49,28,7,38,12,18,22,20,14,44,45,16,22,45,50,48,19,24,46,21,1,39,48,24,15,35,45,31,30,46,51,24,25,25,53,23,33,46,51,48,25,54,28,23,20,20,21,55,18,18,12,17,27,40,33,15,28,44,50,46,20,36,20,24,26,44,23,23,50,46,25,12,48,20,50,18,10,17,12,28,34,16,26,4,14,23,21,15,36,47,56,30,27,17,0,17,16,54,52,22,36,42,50,20,20,46,50,19,54,29,18,50,53,57,46,17,25,49,49,46,48,27,20,18,44,48,48,52,54,22,47,18,18,27,28,32,35,44,51,50,46,19,47,46,50,51,20,32,41,23,44,52,48,13,11,48,51,29
205,44,5,6,15,20,14,31,28,12,8,12,8,21,34,14,31,7,31,28,32,16,32,19,12,14,27,28,10,17,0,13,12,18,6,33,7,28,5,22,34,14,1,12,3,23,27,12,0,24,32,18,10,3,26,19,15,19,12,11,34,11,2,24,18,30,34,30,7,10,32,28,2,33,10,12,11,12,11,8,32,13,12,12,36,5,7,13,30,11,29,37,11,19,11,10,10,32,14,25,20,10,9,11,18,11,16,33,32,28,34,13,13,43,28,0,8,6,8,27,27,2,6,27,32,28,14,11,28,12,18,20,28,10,13,17,28,17,18,30,33,12,8,8,33,12,20,30,31,32,16,35,13,11,8,7,10,40,1,6,12,5,14,52,51,6,9,29,31,29,11,18,5,11,24,26,12,12,32,29,14,12,31,6,34,1,10,5,18,13,18,3,9,14,4,11,12,4,31,29,41,20,8,6,17,0,12,35,34,12,18,26,32,7,8,28,31,24,38,24,5,30,36,41,28,8,15,32,34,25,31,8,12,8,26,28,32,33,34,9,31,6,11,13,22,53,55,28,36,32,28,12,28,30,34,33,7,33,23,6,29,33,33,12,8,32,34,12
206,32,9,10,18,31,18,21,36,22,3,2,19,17,44,25,42,13,44,17,42,19,42,17,16,3,19,39,5,7,11,25,15,17,6,22,6,38,7,12,43,18,11,17,8,28,38,15,11,15,43,27,14,8,36,23,24,8,22,17,43,2,9,27,28,43,44,41,6,17,42,37,12,41,2,17,18,2,18,3,43,10,18,18,47,13,10,22,42,18,38,45,18,30,12,8,2,43,26,30,31,18,5,17,29,18,24,20,23,39,44,23,16,32,18,11,8,13,4,40,38,9,16,38,45,39,18,17,40,16,17,30,42,17,2,29,40,23,24,39,44,16,20,18,45,18,25,39,45,41,20,46,22,17,12,13,5,48,11,6,6,6,9,42,41,6,19,41,43,38,16,28,13,18,29,36,18,17,44,42,9,6,43,12,44,11,8,6,8,23,30,8,20,18,7,15,16,8,32,42,49,24,19,6,16,12,0,46,46,16,30,39,42,4,13,38,39,13,50,27,12,43,46,49,40,3,20,41,45,36,40,18,15,12,37,41,44,46,44,12,43,4,16,22,12,40,41,38,44,40,38,2,38,42,44,42,6,25,34,17,38,42,41,4,11,42,42,24
207,83,37,38,31,16,35,69,9,25,44,50,29,45,12,23,6,32,6,66,11,37,4,44,30,50,63,16,44,52,36,22,30,54,40,68,40,8,40,60,9,27,37,32,37,29,10,32,36,62,17,21,34,40,9,28,23,56,24,31,8,46,37,26,19,15,14,16,43,31,12,9,34,17,44,30,29,48,28,45,5,36,30,30,3,33,38,24,7,30,16,1,30,16,45,46,45,14,22,29,16,29,43,29,18,28,22,67,66,14,17,24,45,83,63,37,38,36,43,16,16,38,32,9,3,15,34,28,8,32,54,16,7,30,49,18,7,23,24,7,4,32,28,27,6,31,21,7,4,10,30,2,24,31,35,34,46,8,37,40,47,40,38,89,85,41,27,15,15,15,34,18,32,30,27,10,29,30,15,7,48,45,12,34,8,38,46,42,53,25,19,40,28,48,41,31,33,38,18,15,4,25,29,43,54,35,46,0,16,32,18,10,6,42,36,8,6,56,12,26,34,14,1,11,7,44,29,4,3,10,14,27,33,36,9,7,11,7,3,34,13,42,36,26,60,85,88,8,15,5,8,47,9,13,6,4,43,68,19,30,16,15,4,49,40,14,15,24
208,76,38,37,26,15,32,68,16,22,43,46,26,29,5,22,17,32,10,64,5,33,15,38,28,47,60,5,44,49,33,20,29,54,38,65,40,12,38,56,7,26,34,29,37,30,16,32,34,62,2,19,31,38,12,25,20,55,24,29,8,44,36,24,17,3,3,5,41,28,5,16,32,3,44,30,29,45,29,41,13,35,28,27,12,33,34,22,9,28,6,16,29,14,44,42,45,3,20,25,15,28,43,29,16,28,20,66,67,6,2,24,44,78,61,34,37,33,41,6,8,35,30,12,16,5,33,28,15,32,52,15,14,29,46,17,16,22,23,10,18,30,26,26,10,29,19,10,15,6,28,15,24,30,33,32,43,8,34,40,46,41,36,85,84,38,25,6,2,6,30,16,31,29,25,11,28,29,4,9,43,45,4,33,8,36,43,41,51,22,17,38,26,48,36,28,30,39,24,4,15,21,27,40,52,34,46,16,0,32,16,11,14,41,32,17,12,60,5,23,34,3,16,6,14,42,27,18,17,16,3,28,30,34,12,14,5,10,14,34,3,41,36,23,54,82,89,12,1,13,18,43,17,4,10,17,40,67,12,30,6,3,16,44,43,4,3,22
209,49,17,18,3,16,3,34,25,8,15,16,6,34,28,10,27,5,27,32,27,4,30,32,2,17,35,27,22,22,13,10,2,21,16,38,19,25,17,27,32,4,13,0,15,13,23,1,12,28,28,12,23,14,22,6,10,23,8,3,30,15,15,12,14,26,28,27,20,3,28,24,12,28,16,2,3,15,3,16,29,26,3,3,34,7,19,8,26,3,26,32,3,17,14,14,14,28,12,13,15,3,21,3,14,3,11,34,35,26,28,8,14,46,32,12,21,7,14,26,23,14,12,23,29,25,3,3,25,1,22,16,25,3,16,14,26,9,9,26,28,2,13,6,31,2,11,27,28,30,4,32,8,2,19,6,22,37,12,18,17,16,27,57,54,14,8,25,30,26,1,16,8,3,12,22,2,2,26,26,25,16,26,7,30,12,14,16,22,8,15,14,7,19,10,2,2,14,17,26,38,9,11,16,22,12,16,32,32,0,15,22,27,19,20,24,26,26,34,12,8,28,31,37,26,16,4,28,30,23,28,6,1,5,24,26,27,30,31,22,30,19,4,7,29,55,60,24,30,28,25,17,24,26,28,30,19,40,20,11,25,29,28,15,10,27,29,14
210,60,22,21,12,14,18,48,18,9,26,32,11,24,14,9,20,16,13,48,14,19,18,23,13,32,45,11,26,36,20,8,14,36,25,54,23,14,23,42,15,11,20,15,20,21,20,16,19,46,15,16,16,21,14,14,8,39,9,13,13,28,20,20,1,13,14,11,25,13,15,18,18,14,28,13,12,31,12,28,16,21,12,13,20,18,19,9,12,12,10,18,12,14,29,28,28,12,11,21,14,12,26,12,8,12,12,49,50,10,15,9,28,63,47,18,21,18,26,10,8,21,14,14,18,11,18,12,18,16,35,14,16,13,30,2,20,14,14,13,20,14,10,11,16,12,15,12,18,14,12,18,9,14,17,16,27,20,19,23,32,23,20,67,71,24,9,11,14,10,16,1,16,12,22,13,13,12,12,12,29,32,12,18,17,20,30,23,38,9,8,20,10,34,23,14,16,22,27,12,21,16,11,23,36,18,30,18,16,15,0,14,16,25,17,18,15,39,21,20,17,13,18,20,17,26,12,21,20,19,13,10,16,20,14,16,14,15,16,17,14,24,19,9,39,72,69,15,16,16,21,30,19,12,15,19,23,52,4,13,10,14,20,30,25,13,13,7
211,67,28,28,21,7,24,56,5,16,36,40,18,36,7,13,6,24,5,57,7,27,7,38,21,39,55,10,34,44,27,13,22,45,31,58,32,2,32,50,8,18,28,23,31,22,6,25,26,54,12,12,26,30,1,19,13,46,16,20,6,38,27,16,14,10,9,10,31,20,6,5,26,11,37,22,20,39,20,34,5,30,20,20,12,24,28,16,4,21,11,10,20,8,36,37,35,10,12,19,7,21,35,20,10,20,12,58,58,8,12,16,38,72,57,28,28,25,35,11,12,28,22,1,7,10,26,20,4,22,45,8,3,22,37,12,6,14,15,4,7,21,18,20,8,20,12,3,6,6,20,10,16,21,27,23,34,12,27,31,40,30,30,76,76,33,18,11,11,10,23,13,24,19,19,1,20,20,9,4,36,38,7,24,8,27,38,32,43,15,9,31,17,42,30,22,22,30,13,10,13,15,18,31,42,26,39,10,11,22,14,0,4,33,25,5,4,49,12,17,26,10,8,13,3,34,20,7,8,6,10,19,24,27,1,3,7,7,8,26,8,35,28,17,46,74,79,2,10,5,8,36,6,8,7,6,30,61,13,22,11,11,6,38,34,10,10,18
212,75,33,31,23,11,29,61,3,20,38,40,23,40,9,17,4,28,4,60,9,30,3,40,24,43,58,13,39,46,31,16,26,48,36,65,36,3,36,54,7,22,32,26,34,24,4,28,32,56,15,16,29,32,4,22,17,48,20,24,6,39,33,20,17,12,10,12,37,25,9,3,29,13,40,25,25,42,24,39,2,31,24,24,8,28,30,18,4,24,14,6,24,10,40,42,40,12,16,22,11,24,40,24,13,24,17,62,61,11,15,19,42,76,56,32,34,28,36,13,15,33,25,4,4,12,28,24,2,28,47,11,2,24,41,14,3,19,18,4,4,25,22,24,4,24,16,4,2,8,23,6,20,26,30,28,38,9,32,36,42,37,33,82,83,36,22,13,13,12,28,16,28,24,24,4,24,24,12,4,40,42,10,28,6,30,40,37,47,19,13,32,23,45,35,26,26,35,12,12,10,18,22,35,50,32,42,6,14,27,16,4,0,40,28,3,2,55,10,21,30,12,5,9,2,37,24,4,4,4,12,24,29,31,4,2,9,5,4,28,11,37,31,21,52,82,83,3,12,1,5,43,4,10,4,3,36,63,16,25,13,14,3,44,37,12,13,21
213,35,5,6,21,26,22,24,35,19,4,5,16,14,40,20,36,14,38,21,40,22,40,14,19,7,21,36,2,10,8,22,18,20,3,27,2,36,4,16,42,21,7,19,5,30,35,19,8,19,39,26,10,5,32,25,20,12,20,16,38,5,6,31,25,37,38,38,2,17,38,36,8,40,4,18,18,5,18,4,37,6,18,18,46,12,6,20,39,17,37,46,17,27,15,10,5,37,22,32,26,18,2,18,26,18,23,25,26,34,42,19,18,38,21,8,5,13,6,37,32,6,12,34,40,36,20,18,36,19,20,27,35,18,5,25,38,24,25,39,41,19,15,16,41,18,26,36,38,40,22,44,19,18,9,14,2,45,8,3,8,4,6,46,46,5,17,36,40,38,20,26,12,18,33,35,18,19,38,37,6,8,37,12,40,8,11,4,11,20,24,5,16,22,9,19,18,5,37,38,46,27,16,4,20,7,4,42,41,19,25,33,40,0,8,35,38,16,44,30,12,40,43,45,34,4,22,38,40,33,40,15,20,14,35,38,38,42,42,9,39,1,18,19,15,45,48,35,41,37,36,4,35,39,39,38,3,28,30,13,34,40,42,7,15,37,37,19
214,45,4,3,23,25,21,32,31,21,10,14,15,14,32,20,31,15,31,30,30,23,31,12,20,16,31,28,10,19,8,19,18,21,7,34,7,28,6,23,32,23,7,20,5,32,31,19,8,28,32,28,3,6,27,26,19,20,20,18,31,11,6,33,17,31,32,28,8,18,30,29,8,31,11,19,19,14,18,10,29,5,19,20,36,12,3,21,29,18,27,34,19,25,16,11,12,30,23,32,26,18,10,18,19,19,24,32,34,28,30,21,19,46,29,8,4,13,9,28,24,7,8,27,33,28,20,18,29,18,21,25,29,17,13,16,29,24,27,29,30,20,7,15,32,19,27,29,31,30,24,36,20,19,1,14,10,36,9,6,15,6,6,51,53,7,12,27,31,26,19,16,13,19,32,25,20,20,30,27,12,13,29,14,34,8,12,6,20,20,19,5,13,22,10,19,19,6,38,30,40,27,10,7,20,8,13,36,32,20,17,25,28,8,0,30,30,24,35,33,13,29,34,37,28,10,24,33,33,30,30,14,20,15,27,29,32,33,34,2,32,8,20,20,24,53,57,27,33,30,32,12,30,29,32,31,7,35,22,10,26,32,32,13,15,30,29,10
215,71,29,30,22,8,26,58,0,16,36,40,20,41,12,15,3,24,7,56,12,28,5,44,22,43,53,15,36,44,28,14,23,44,34,63,34,4,32,49,10,20,29,24,30,23,1,26,28,52,18,13,32,31,4,19,15,47,16,23,8,40,30,18,18,15,14,15,33,22,11,0,26,17,36,21,21,41,22,35,4,34,20,23,11,26,28,17,7,22,16,8,22,8,39,36,39,15,14,19,8,21,36,21,11,22,14,59,62,14,17,17,38,74,54,27,30,27,34,16,16,28,23,4,6,15,26,22,1,25,46,8,2,22,40,16,2,16,16,7,5,22,23,19,7,22,13,7,5,10,20,9,16,23,28,26,35,11,27,33,42,32,34,80,82,32,18,15,17,14,24,18,25,21,20,6,23,22,15,7,39,38,12,25,9,28,38,33,46,16,11,30,18,40,33,23,23,31,10,14,12,15,21,34,46,28,38,8,17,24,18,5,3,35,30,0,4,51,12,17,28,14,8,11,2,37,20,5,6,2,15,20,25,29,4,2,11,7,7,30,14,35,30,17,50,76,80,4,15,4,2,39,1,12,6,5,32,63,18,23,16,16,6,39,34,15,15,23
216,72,34,31,24,11,28,59,4,20,40,44,23,38,8,17,5,28,3,60,8,30,4,39,26,44,60,11,37,49,32,17,26,50,37,66,36,3,36,52,6,22,29,26,33,25,5,28,30,58,13,17,30,34,4,22,16,48,19,25,4,42,33,21,14,12,9,11,36,25,8,4,29,12,41,24,24,43,24,39,1,30,23,25,8,28,32,19,3,24,13,6,23,11,42,40,42,11,16,22,12,24,40,25,13,24,18,63,62,10,14,20,42,72,58,29,34,28,37,12,13,32,26,4,4,11,28,24,3,28,49,12,2,25,44,12,4,18,18,3,6,26,22,23,4,24,16,4,4,7,24,6,20,26,28,28,38,8,30,36,43,37,33,83,78,35,22,12,12,11,27,15,28,23,22,4,26,25,11,3,39,44,8,27,5,29,40,35,48,20,12,33,21,45,34,25,28,34,12,11,10,19,23,35,50,31,39,6,12,26,15,4,2,38,30,4,0,54,9,20,30,10,5,9,2,40,24,6,6,5,11,23,28,32,4,2,8,4,4,30,10,35,31,20,50,78,86,3,11,1,6,39,5,9,2,4,37,65,15,25,12,12,4,42,36,11,11,20
217,22,21,20,29,44,25,16,48,34,15,11,31,29,53,37,54,26,52,10,54,24,54,18,28,9,17,51,15,7,22,38,28,18,17,11,18,49,19,5,58,29,22,26,21,28,50,26,24,4,56,36,24,20,48,32,37,7,33,29,54,13,22,34,41,56,56,54,17,28,56,48,24,56,14,28,29,11,28,15,54,21,30,29,63,24,22,36,54,30,50,58,30,44,12,13,13,56,38,32,40,28,14,29,42,29,38,10,12,50,54,33,17,21,8,22,21,24,15,50,47,22,29,51,55,52,25,28,52,27,19,40,52,27,12,40,54,37,37,51,56,28,30,32,57,29,38,52,54,53,30,58,34,27,25,26,14,64,24,19,11,18,22,28,28,17,30,49,53,51,25,41,26,29,32,47,29,28,56,52,12,12,51,25,58,22,14,18,7,34,40,21,31,20,19,27,26,20,40,51,60,35,31,18,19,24,13,56,60,26,39,49,55,16,24,51,54,0,62,33,24,54,57,64,51,15,30,56,54,49,51,30,26,21,50,53,56,56,58,24,57,17,23,34,10,27,31,51,58,51,49,12,49,52,56,53,19,13,46,28,52,54,54,11,17,56,54,34
218,85,40,39,31,19,39,68,12,26,47,50,30,32,7,26,14,37,7,67,7,40,11,46,33,54,68,9,45,54,39,24,34,58,44,70,44,11,44,58,5,32,40,36,42,32,13,35,37,64,6,25,35,40,12,31,24,55,26,33,7,50,40,29,20,8,7,9,44,31,7,12,38,7,46,32,33,49,30,47,9,39,32,34,9,35,38,26,9,33,10,12,33,20,50,47,46,8,24,31,20,34,48,32,21,31,26,72,70,11,6,28,50,79,68,40,41,38,46,10,13,42,33,12,12,10,39,31,11,36,58,20,10,33,51,21,13,27,26,8,14,32,30,32,7,34,24,9,12,6,32,11,26,32,36,34,47,5,37,41,53,44,40,86,87,43,30,10,6,10,37,20,36,31,30,13,33,34,8,9,49,49,8,38,4,40,46,43,56,26,21,41,31,51,42,34,35,41,19,9,12,28,31,44,54,38,50,12,5,34,21,12,10,44,35,12,9,62,0,28,38,8,12,2,10,48,33,14,14,14,7,29,36,38,12,11,7,6,10,36,6,45,41,29,58,93,89,11,5,10,15,51,13,9,7,13,41,71,17,31,11,7,13,51,46,8,7,26
219,53,28,31,9,10,10,45,17,12,27,26,18,43,22,12,20,18,21,36,22,11,22,42,12,29,44,19,32,27,25,12,12,28,27,45,30,18,27,34,23,9,24,12,27,5,17,13,24,35,22,5,34,28,17,6,12,29,12,14,22,27,26,1,22,20,21,20,30,13,23,17,22,21,28,13,14,25,13,28,21,38,13,13,29,18,32,12,20,13,18,27,13,9,22,22,26,21,10,3,9,14,32,13,12,13,8,42,41,18,22,12,21,56,39,24,31,18,24,18,20,26,23,16,23,18,11,14,18,12,29,9,20,14,26,18,19,6,6,20,23,13,26,17,25,13,5,20,23,23,8,24,12,13,31,17,32,28,23,28,23,28,39,64,61,25,20,19,22,18,13,21,20,14,3,17,12,12,22,19,37,22,21,19,25,23,20,29,30,12,13,28,19,25,22,13,13,27,8,20,28,5,22,27,29,24,27,26,23,12,20,17,21,30,33,17,20,33,28,0,20,22,26,28,19,27,8,21,23,15,22,17,13,16,17,19,22,23,24,31,22,29,12,12,38,62,62,17,24,20,18,29,18,21,22,21,32,45,19,22,18,22,22,25,16,20,22,26
220,47,10,11,10,18,9,31,26,10,10,14,7,26,30,12,30,3,30,30,30,10,32,24,8,16,29,29,14,19,5,13,7,18,9,34,11,28,9,24,33,10,5,8,8,19,25,7,5,26,30,14,14,7,27,13,13,21,10,6,31,12,7,20,16,31,32,29,12,6,32,28,4,32,11,7,6,13,6,9,30,18,6,7,37,1,12,10,28,6,28,37,6,19,12,12,11,31,14,20,19,6,14,6,17,6,13,32,35,28,30,10,12,47,29,5,13,1,9,27,26,6,5,27,31,28,8,6,28,7,19,19,30,5,13,17,28,13,13,29,30,7,8,7,34,7,14,27,31,33,12,34,10,6,12,3,14,38,4,10,14,9,18,53,51,7,8,27,32,29,7,18,1,6,20,26,7,8,31,29,17,14,29,1,35,5,12,8,19,10,17,7,8,16,5,7,7,7,25,30,38,15,7,8,18,5,12,34,34,8,17,26,30,12,13,28,30,24,38,20,0,31,35,36,28,10,12,30,34,26,30,7,8,3,27,27,32,30,34,14,32,11,8,9,24,50,56,26,34,30,26,12,26,28,32,32,12,35,22,5,26,32,30,13,8,30,31,11
221,74,33,34,26,12,31,65,14,20,40,43,24,29,4,18,16,29,8,60,4,32,14,37,26,46,58,2,41,49,31,17,25,49,38,65,36,11,36,55,6,23,32,28,32,26,14,28,32,55,3,17,28,33,10,22,17,49,19,26,7,42,34,21,14,1,2,2,39,25,4,15,31,2,39,25,25,45,26,40,12,32,24,26,12,30,32,20,8,26,3,14,24,12,41,40,43,0,16,23,12,25,41,24,14,25,18,60,62,3,3,21,43,72,62,30,33,30,37,3,5,34,26,11,15,2,30,26,14,29,46,12,12,25,42,14,14,20,20,8,16,26,24,22,8,24,17,8,15,4,25,13,20,27,30,28,38,8,32,36,45,37,33,82,79,37,22,3,2,3,27,14,28,25,24,9,26,26,1,8,41,41,3,30,6,32,40,38,49,20,14,33,24,47,35,26,27,34,22,2,14,18,22,36,50,30,43,14,3,28,13,10,12,40,29,14,10,54,8,22,31,0,14,8,12,38,24,16,16,16,1,23,28,33,11,12,4,8,13,31,2,37,33,22,51,79,84,11,3,12,17,43,15,2,10,15,34,67,9,24,4,2,15,41,40,1,1,20
222,80,36,35,29,15,34,66,8,25,42,47,26,41,12,22,5,34,6,63,11,33,2,41,29,48,65,15,43,54,34,21,30,52,42,66,40,8,38,55,8,27,34,32,38,30,8,31,36,58,17,21,32,38,9,25,22,55,22,29,8,44,35,26,18,14,14,15,42,28,11,8,35,16,44,29,28,48,28,44,4,35,28,29,4,34,37,24,6,28,15,2,30,15,43,45,43,15,20,27,15,28,45,27,18,28,21,65,66,14,16,24,46,77,62,35,39,33,44,15,17,36,31,8,2,14,35,28,7,31,51,15,6,30,45,18,6,23,24,6,3,29,27,28,6,29,21,6,3,10,28,2,23,29,32,31,42,8,34,39,48,40,35,85,86,42,25,16,16,14,34,18,33,30,26,9,28,30,14,7,46,44,11,34,8,36,44,41,53,24,18,37,26,48,40,29,31,38,16,15,5,22,28,40,53,36,46,1,16,31,18,8,5,43,34,8,5,57,12,26,35,14,0,10,6,41,29,3,2,9,15,27,33,36,9,7,11,7,2,35,13,42,34,26,58,82,88,8,16,4,7,46,8,13,6,3,38,68,18,29,16,15,3,46,43,14,14,24
223,82,40,39,31,19,37,70,12,27,46,51,32,33,8,26,11,37,8,69,8,38,10,42,34,52,65,10,50,54,40,25,36,57,47,74,43,12,45,62,6,33,38,34,42,35,12,38,38,62,7,25,38,40,12,29,25,58,27,33,7,49,42,28,22,8,7,10,46,33,7,12,38,8,48,32,34,52,31,48,8,39,32,33,8,39,39,26,10,33,11,10,33,20,49,49,48,8,24,31,19,33,49,32,21,32,26,67,74,11,8,29,51,85,71,40,41,38,44,11,14,42,33,13,10,10,37,31,10,37,58,21,10,34,53,22,11,28,28,10,12,35,31,31,5,33,25,10,10,8,32,9,28,33,36,35,49,3,40,41,50,44,39,90,94,46,31,10,7,11,35,22,36,33,30,13,33,34,8,10,48,50,8,37,5,39,47,42,58,28,22,42,29,56,43,36,37,42,22,9,9,28,32,45,57,41,49,11,6,37,20,13,9,45,37,11,9,64,2,28,36,8,10,0,10,48,33,12,12,13,8,32,37,40,13,11,7,6,8,39,7,46,41,30,63,86,95,11,5,8,13,52,12,10,7,10,42,74,18,35,12,8,10,49,46,8,7,28
224,74,31,32,24,10,28,61,2,18,36,43,22,41,10,16,3,28,5,59,10,30,4,41,24,42,59,14,37,46,28,16,23,47,33,61,34,2,32,52,7,21,28,25,31,24,3,26,30,52,15,14,30,33,2,20,16,47,17,24,6,37,30,18,16,13,12,13,34,23,9,2,29,14,37,24,23,42,22,36,3,32,22,24,10,28,30,17,5,22,15,8,22,10,39,38,38,13,15,21,10,22,37,22,12,23,16,59,60,12,15,18,40,73,57,28,33,28,36,13,16,32,25,2,5,13,28,22,1,26,47,10,1,23,40,15,3,16,17,5,4,24,20,20,6,24,14,5,4,8,21,8,17,22,28,25,36,10,29,34,42,35,34,76,82,34,19,14,14,13,26,17,26,24,20,4,24,24,13,5,41,40,10,26,7,29,38,34,48,18,11,32,20,42,32,24,25,31,10,13,12,18,20,33,46,28,40,7,14,26,17,3,2,34,28,2,2,51,10,19,28,12,6,10,0,38,23,4,5,3,13,22,26,29,2,0,10,5,6,30,12,36,28,20,53,81,78,2,13,2,4,41,3,11,4,4,34,62,17,23,13,14,4,38,36,12,13,22
225,36,6,7,18,28,19,24,34,19,1,4,16,18,38,21,38,11,38,20,38,19,41,16,15,6,20,36,6,10,8,21,15,17,3,27,3,36,4,14,44,19,8,16,6,27,36,16,8,18,39,24,10,6,34,22,21,11,20,14,40,2,7,27,27,40,42,39,4,14,39,34,10,39,2,15,15,4,15,0,39,9,15,15,44,10,7,20,39,15,34,44,15,28,11,7,3,40,23,28,26,15,6,14,25,14,22,24,24,37,39,20,16,37,22,8,6,10,3,35,36,6,12,35,42,36,16,15,36,16,17,26,38,14,4,27,36,21,21,38,39,16,16,16,42,15,24,36,41,39,20,44,19,15,9,12,6,44,8,4,5,4,9,43,44,3,17,36,41,38,16,27,10,15,29,33,16,16,38,39,9,5,40,10,43,8,8,3,10,20,26,6,16,18,6,16,14,5,34,39,49,23,16,3,17,8,3,44,42,16,26,34,37,4,10,37,40,15,48,27,10,38,41,48,38,0,20,42,40,33,37,15,15,12,36,38,39,42,41,10,41,3,16,18,15,41,48,36,40,40,38,4,34,38,41,41,3,28,29,14,36,39,41,4,11,38,41,20
226,50,20,22,2,13,6,40,20,5,18,18,9,38,25,6,23,9,25,33,25,7,26,35,4,20,38,22,26,24,16,7,5,26,20,39,22,22,19,29,29,2,16,4,19,8,21,5,16,31,27,8,26,18,21,3,7,26,5,6,25,18,18,8,13,24,26,24,23,6,27,22,16,24,20,5,6,18,6,19,25,28,6,5,32,10,22,5,24,5,21,30,6,13,17,16,18,24,9,10,12,6,24,6,11,6,8,37,40,22,25,5,17,50,34,16,24,11,16,21,20,17,17,21,26,22,6,6,22,4,23,14,23,7,19,12,23,6,6,24,25,5,17,9,28,4,9,23,27,24,0,29,5,5,24,9,25,32,15,20,20,19,28,59,58,19,12,22,27,22,5,12,11,6,9,21,5,4,26,24,28,18,24,10,28,16,16,19,26,5,12,18,10,22,14,5,5,18,14,23,33,6,15,20,25,15,20,29,27,4,12,20,24,22,24,20,24,30,33,8,12,24,29,33,23,20,0,26,26,20,25,10,4,9,21,23,24,27,26,25,24,22,8,4,31,59,57,22,28,25,22,21,20,24,27,26,24,41,16,14,22,24,25,19,14,25,25,16
227,78,36,35,25,13,31,63,5,20,39,46,25,43,12,20,2,29,8,57,13,31,3,42,26,47,61,17,41,49,33,19,27,48,39,66,37,6,38,53,11,25,31,28,36,26,6,30,32,55,19,18,35,36,6,24,18,52,21,25,10,42,35,22,22,16,16,16,39,25,13,5,31,18,40,25,25,45,25,40,5,38,25,27,6,30,32,21,8,25,17,4,26,12,42,42,42,17,17,23,13,25,40,27,15,25,18,62,62,16,20,22,41,74,61,34,35,30,40,18,18,33,28,6,2,16,30,26,4,30,49,13,4,26,44,18,3,20,19,8,0,28,24,24,8,25,17,8,3,12,25,4,21,28,30,28,40,9,31,35,46,36,35,82,85,37,24,17,18,17,29,21,31,25,25,7,26,27,16,9,44,42,13,30,11,32,43,38,52,22,15,34,23,47,36,29,29,34,14,16,8,21,24,38,49,32,41,4,18,28,21,7,4,38,33,5,6,56,14,21,30,16,3,12,4,42,26,0,2,6,17,24,29,34,6,4,13,9,4,33,14,39,33,21,54,79,84,6,17,5,4,42,5,14,7,2,36,70,20,25,16,17,2,44,39,16,16,26
228,79,38,34,28,14,33,67,6,23,40,44,26,46,13,20,4,30,8,62,13,34,3,44,29,50,63,17,40,52,35,20,28,52,41,67,37,6,38,58,11,26,33,30,35,28,7,31,34,58,18,19,33,37,7,26,20,50,22,28,10,45,36,24,20,17,15,17,41,26,12,6,31,18,44,27,26,46,27,40,5,36,28,28,5,33,34,23,9,28,17,3,28,14,46,43,42,16,20,26,14,26,42,28,16,27,20,67,64,15,18,22,43,76,60,35,37,33,42,18,19,35,29,7,2,17,32,27,6,29,53,15,5,29,47,19,4,21,22,8,2,30,27,26,8,27,18,8,2,12,26,3,22,27,31,31,40,9,32,36,48,39,38,82,88,39,24,17,17,16,30,21,33,26,26,8,28,27,15,8,44,46,14,32,10,35,45,40,53,23,16,36,24,50,39,30,30,37,16,16,6,22,25,38,49,34,45,3,17,30,20,8,4,40,33,6,6,54,14,23,34,16,2,12,5,40,26,2,0,8,16,26,32,34,8,6,12,9,4,32,16,41,32,23,53,87,83,6,16,5,6,46,6,15,7,2,38,68,19,28,18,17,2,44,39,16,16,24
