Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237
84,38,2,36,15,47,42,10,22,32,40,40,22,31,16,31,26,27,27,1,40,40,12,38,29,30,52,42,25,38,57,27,23,34,22,1,44,31,14,15,32,33,14,18,29,24,1,38,43,18,24,47,15,28,28,34,34,20,40,84,15,24,32,16,7,34,1,30,40,35,39,13,14,22,29,39,54,32,39,4,40,17,39,9,0,38,40,40,25,1,1,34,20,24,28,28,17,56,40,25,25,16,24,40,26,15,65,16,24,28,14,25,38,14,20,8,20,33,36,20,27,10,40,76,1,13,28,39,34,8,23,17,28,29,42,73,1,15,31,21,39,36,24,42,27,31,41,84,44,24,27,36,32,42,8,26,18,4,4,33,15,8,14,38,18,33,31,22,23,6,30,24,1,32,15,16,7,25,15,28,50,15,42,42,57,30,16,27,54,44,50,35,10,23,15,26,40,27,27,28,13,34,30,10,24,11,34,41,8,39,77,12,27,37,38,33,22,33,53,32,9,11,17,74,30,63,12,1,14,39,42,46,39,5,15,22,10,38
85,32,39,32,24,25,33,47,32,42,33,34,24,43,35,47,36,29,38,37,36,33,26,54,18,42,47,34,51,32,18,19,27,52,28,38,37,38,51,23,46,50,51,26,53,53,36,32,35,22,27,47,24,18,47,50,30,18,34,72,24,52,37,33,43,31,38,10,33,32,51,32,24,29,11,33,46,46,34,37,42,21,33,29,38,0,36,33,46,37,37,37,27,49,52,49,20,26,37,50,30,23,53,43,36,52,61,33,26,17,22,14,31,51,18,45,17,54,18,24,51,40,33,70,39,34,48,33,40,34,25,36,18,9,41,34,38,36,17,27,31,17,55,36,38,38,34,76,27,16,54,46,18,35,43,35,22,39,40,42,34,35,24,32,55,53,48,26,27,44,26,32,36,41,49,36,42,12,23,19,44,24,31,36,51,8,23,18,50,25,32,52,28,31,22,14,33,52,42,38,34,56,23,27,51,51,31,36,29,31,74,27,53,54,30,36,16,36,45,46,29,33,50,36,31,59,25,36,37,35,40,47,1,42,52,16,30,35
86,4,43,4,26,39,16,31,19,11,2,1,18,12,26,17,14,14,15,40,6,1,48,23,23,12,12,3,20,4,50,19,18,24,18,41,5,10,28,42,16,18,26,22,23,23,39,4,10,22,16,18,32,21,19,22,6,30,4,42,25,24,9,26,44,6,39,24,2,6,23,51,27,19,25,1,16,16,1,43,12,26,2,46,40,36,0,2,16,42,42,6,20,22,24,18,26,62,2,20,16,25,23,12,14,28,26,25,18,21,27,25,3,26,53,34,50,24,28,20,20,31,1,37,42,28,20,2,8,47,17,24,22,24,12,63,39,25,22,60,9,29,24,18,13,9,8,41,38,24,23,15,25,17,32,14,24,42,37,13,53,48,53,4,23,22,17,18,18,38,17,16,41,75,26,25,35,30,32,23,26,28,34,6,25,28,30,21,15,38,70,21,30,16,27,25,3,25,14,14,54,24,20,50,23,51,7,7,44,4,37,47,25,22,31,9,28,9,28,16,42,51,23,67,12,24,49,42,27,1,9,19,34,36,27,24,32,5
87,2,39,3,24,38,16,31,16,12,1,2,17,12,23,16,13,13,12,38,7,2,44,24,22,12,15,3,20,3,49,19,18,24,18,41,5,9,25,41,15,18,25,21,23,23,40,2,9,20,14,20,29,21,20,22,4,27,4,44,24,25,8,25,43,4,37,24,1,4,22,52,26,18,24,2,16,16,2,43,12,25,1,47,40,33,2,0,16,38,38,6,18,22,25,19,24,56,3,21,14,25,24,12,12,25,28,23,16,20,26,22,2,24,48,32,48,23,28,20,21,30,2,42,40,27,20,1,8,48,15,23,23,24,13,62,39,25,23,60,9,27,22,16,12,8,8,41,37,21,25,16,24,16,31,13,22,44,36,13,56,47,48,4,24,21,17,18,15,36,18,14,38,73,26,25,35,29,30,21,25,25,35,7,26,25,28,20,16,38,65,23,27,14,24,24,2,24,14,12,51,24,19,49,24,49,5,7,40,3,42,47,25,22,33,7,27,8,28,18,41,48,22,66,10,28,47,40,24,2,9,19,34,36,25,21,31,5
88,17,26,17,23,54,32,17,15,8,16,16,21,8,10,7,10,15,9,26,16,16,32,14,38,7,27,16,6,17,63,34,17,9,17,25,19,9,11,27,7,8,11,17,9,8,26,15,24,23,20,22,23,38,4,10,15,28,19,58,22,9,8,11,28,14,25,35,16,14,13,35,22,17,34,17,31,9,16,27,18,24,15,30,25,46,16,16,0,23,26,10,19,7,9,4,25,64,16,6,16,22,9,18,9,12,41,13,19,36,22,32,17,11,36,16,35,10,41,22,6,14,16,56,24,12,6,16,8,33,19,10,38,37,17,77,25,10,38,43,24,43,9,30,9,8,23,58,51,30,10,11,39,31,18,9,24,27,22,8,39,31,34,20,9,9,6,17,18,24,32,13,24,55,10,10,20,34,22,36,40,22,52,18,40,39,24,34,32,53,57,9,17,16,22,33,17,9,4,9,36,9,32,35,8,36,14,15,27,18,53,32,10,14,46,10,28,8,42,7,25,37,8,81,14,41,32,24,11,17,18,22,46,20,10,30,16,14
89,38,2,35,15,44,41,10,21,32,40,42,22,32,16,30,26,28,26,1,41,40,12,36,30,31,54,40,22,35,55,25,21,32,22,1,44,31,14,16,32,32,14,18,29,23,1,36,40,18,24,47,15,30,27,34,36,21,37,83,15,24,31,14,7,36,1,28,37,35,39,13,15,22,28,41,56,34,39,4,42,17,39,9,1,37,42,38,23,0,1,34,21,24,27,28,17,60,41,26,25,15,23,41,27,15,62,16,23,28,16,26,38,14,21,8,21,34,34,20,24,10,42,82,1,12,28,38,32,9,23,16,30,29,41,70,1,15,29,20,38,35,23,39,27,32,38,80,44,22,25,37,31,39,8,26,17,4,3,31,16,9,14,38,18,35,30,20,24,6,30,24,1,33,14,14,7,25,15,30,52,15,43,41,58,30,15,27,54,47,50,35,10,24,15,26,37,28,27,27,14,34,28,10,24,12,35,40,8,37,81,13,27,37,40,32,22,32,49,30,9,12,17,75,29,63,13,1,14,39,41,44,39,5,16,22,9,39
90,38,2,38,15,48,41,10,23,32,38,40,23,30,16,30,27,27,26,1,40,40,13,38,29,32,50,39,24,36,58,26,23,32,23,1,41,30,14,14,30,33,14,19,28,25,1,38,42,19,23,46,15,29,29,34,36,20,37,83,15,24,34,15,7,34,1,30,41,34,38,12,14,22,28,42,57,33,42,4,41,17,37,9,1,37,42,38,26,1,0,36,21,24,27,28,17,56,40,27,24,15,23,43,27,16,64,15,24,28,15,26,38,14,20,8,20,32,38,21,26,10,42,82,1,13,29,40,31,8,23,17,28,28,43,68,1,14,30,22,37,37,25,41,28,32,41,80,46,23,27,36,32,42,8,26,18,4,4,32,16,8,15,38,18,32,32,22,24,6,30,24,1,32,15,15,7,25,14,28,52,14,43,40,56,31,16,29,53,44,49,34,11,24,15,24,38,28,27,28,13,34,30,11,23,12,33,41,8,37,77,12,27,40,41,33,23,31,52,32,9,12,17,75,29,66,13,1,15,42,40,47,39,5,15,23,10,38
91,8,36,7,22,44,21,25,13,6,6,6,13,6,19,12,8,9,9,35,5,6,44,17,27,7,19,6,15,7,52,25,14,18,14,34,10,5,22,37,10,13,21,18,19,17,34,5,15,17,12,13,25,26,14,17,6,24,9,48,20,18,3,21,38,4,35,27,6,4,16,48,21,14,25,6,20,10,6,39,7,21,6,40,34,37,6,6,10,34,36,0,14,17,18,13,20,58,7,15,10,21,18,7,8,21,30,20,12,26,22,22,8,22,45,27,47,19,34,15,15,24,6,43,34,22,15,7,3,41,11,18,29,26,7,67,35,20,28,53,14,33,17,23,8,3,14,48,44,21,19,11,31,21,26,8,18,38,32,7,52,44,45,10,17,16,12,14,11,35,22,10,34,69,21,20,30,26,26,26,31,22,40,8,31,29,26,26,21,44,59,16,24,11,22,22,8,18,10,8,49,19,24,46,17,48,5,5,35,9,43,43,19,16,38,3,23,3,34,12,37,46,17,67,6,31,40,35,20,6,7,14,34,32,22,20,26,4
92,16,22,16,7,33,20,21,6,16,18,21,3,16,10,21,10,6,10,21,20,20,27,28,18,16,33,21,24,16,42,14,2,28,3,22,22,10,24,23,20,24,25,3,27,27,21,17,21,4,4,26,12,18,22,26,14,10,18,58,6,29,12,8,24,14,21,17,18,14,26,33,8,2,16,19,35,20,20,25,20,7,19,27,20,27,20,18,19,21,21,14,0,26,28,22,8,46,20,25,4,6,29,22,11,27,46,8,4,17,7,13,18,26,34,19,32,28,23,3,24,12,20,61,21,10,24,18,13,30,4,11,18,16,21,61,22,12,18,40,18,24,27,20,11,12,19,60,34,12,27,20,20,21,18,11,5,24,17,18,36,28,32,18,27,26,21,2,3,20,13,8,20,51,24,12,19,14,12,17,30,8,32,22,35,19,12,16,34,34,50,26,11,4,8,13,18,29,16,10,34,28,14,30,26,31,14,19,23,17,56,30,30,26,27,11,10,12,32,22,23,32,26,64,8,44,28,21,11,20,21,24,27,18,26,11,12,17
93,22,25,23,27,58,38,16,21,10,21,21,30,10,15,8,15,22,15,24,17,22,30,15,44,10,29,20,1,23,71,39,24,10,22,23,26,15,10,30,8,10,10,24,6,2,24,20,29,28,26,23,28,42,6,11,22,35,24,58,29,3,14,17,28,19,24,44,22,19,14,37,28,23,43,21,31,10,21,27,18,31,22,28,24,49,22,22,7,24,24,17,26,0,4,4,30,68,22,3,21,28,2,19,15,10,40,18,25,40,27,40,24,10,36,16,35,10,50,28,2,14,21,55,24,16,6,23,13,32,25,16,42,43,19,88,22,14,42,44,29,50,2,37,15,14,29,56,58,38,4,13,46,36,16,15,31,28,20,10,38,31,36,26,5,10,8,24,24,22,38,18,25,58,9,15,19,40,27,44,44,28,58,20,48,45,28,39,32,61,61,11,22,22,28,37,24,5,10,14,34,11,41,34,2,35,20,17,26,24,54,31,4,16,53,16,34,14,49,8,25,35,6,86,20,41,30,24,15,21,19,22,51,20,9,35,23,16
94,26,28,27,30,60,40,20,23,14,26,24,32,13,19,8,18,25,18,27,18,25,36,10,48,12,26,22,4,25,75,44,27,7,25,27,29,18,14,31,9,6,14,27,1,4,28,23,32,31,29,19,30,46,6,6,25,37,28,53,32,4,17,21,32,23,27,47,24,22,10,41,32,26,45,24,27,8,24,30,14,34,24,34,28,52,24,25,9,27,27,18,28,4,0,6,34,76,26,4,26,31,4,15,18,14,39,22,28,43,32,40,26,14,40,21,39,7,50,32,4,17,23,51,26,19,4,24,16,37,29,18,47,46,14,85,28,18,47,48,34,53,4,39,18,18,33,56,64,39,2,8,49,38,21,18,32,30,24,12,44,36,40,27,10,6,8,28,26,27,40,22,28,60,13,17,22,43,30,44,48,31,56,19,48,47,31,46,27,62,69,6,27,24,30,41,26,1,14,18,41,6,44,38,4,38,24,17,28,27,50,36,1,11,54,18,38,17,52,8,28,37,10,85,21,40,35,27,18,24,16,18,55,24,14,40,26,19
95,21,28,20,25,57,35,19,18,7,19,19,25,7,13,4,12,18,13,28,13,18,36,12,39,6,26,16,4,20,66,37,20,7,19,28,23,13,14,30,4,6,14,21,6,4,27,17,27,25,22,20,25,39,2,7,18,30,23,51,26,6,12,14,30,18,26,38,18,17,10,39,26,20,40,18,28,6,18,30,15,27,19,34,28,49,18,19,4,28,28,13,22,4,6,0,27,69,19,3,19,25,6,15,12,14,37,14,22,38,26,35,20,13,39,19,38,7,44,26,3,18,18,50,27,15,2,19,11,36,23,12,38,38,14,82,27,13,40,48,27,44,6,36,12,12,27,56,55,33,6,9,42,34,19,12,26,31,25,6,42,34,37,22,9,7,4,20,21,26,34,16,28,59,13,12,22,37,24,38,44,26,53,14,41,42,26,40,27,56,60,7,20,20,24,34,21,6,7,12,41,7,38,37,4,40,18,13,28,22,53,37,6,11,48,13,32,10,47,4,29,37,10,84,15,38,34,27,14,18,15,18,49,23,13,35,19,14
96,24,17,23,2,29,27,28,10,20,24,26,8,20,16,26,15,14,15,18,25,26,21,32,12,21,37,26,28,22,41,12,8,34,8,17,28,17,30,16,25,28,29,7,33,32,17,25,28,5,10,32,5,12,27,31,21,4,26,68,2,34,19,14,24,21,17,12,26,21,30,26,3,8,11,27,40,26,28,18,27,1,26,21,17,20,26,24,25,17,17,20,8,30,34,27,0,41,26,30,11,3,32,27,16,30,50,13,10,11,2,8,25,29,25,25,26,32,19,7,30,17,28,62,16,15,28,24,19,23,11,16,13,12,27,57,17,17,14,35,25,20,31,27,16,19,26,70,29,7,34,25,16,27,24,15,4,17,20,21,30,23,25,25,31,31,27,8,10,21,17,12,18,47,29,17,23,9,5,12,36,2,25,28,44,13,5,12,43,29,42,32,8,10,2,8,26,32,21,15,26,33,15,24,30,28,21,27,16,26,62,23,35,32,22,19,5,18,38,27,15,24,30,54,16,51,20,16,16,27,27,32,20,21,32,6,8,24
97,56,55,53,46,52,62,70,52,64,58,60,46,59,54,70,56,50,56,61,59,62,46,75,46,65,75,61,72,54,16,47,49,72,51,59,63,59,68,43,63,70,74,46,73,75,60,58,60,44,44,72,41,45,72,75,54,40,57,101,42,75,60,55,67,55,57,35,61,56,72,53,46,46,35,59,73,65,62,56,62,40,56,48,56,26,62,56,64,60,56,58,46,68,76,69,41,0,62,70,49,44,73,64,55,70,84,55,47,42,44,37,60,74,37,62,39,76,42,44,70,60,60,100,56,55,71,56,57,55,45,56,44,34,63,56,56,59,42,40,57,45,73,58,59,60,56,100,52,35,74,65,43,58,66,59,43,55,62,63,58,53,42,60,72,68,67,48,48,63,52,53,56,29,71,56,65,33,43,46,67,42,56,64,72,34,44,43,75,53,9,75,50,49,42,35,57,71,60,56,55,73,47,46,71,70,54,57,49,57,102,45,76,73,56,55,38,58,67,70,50,52,69,42,50,89,44,57,55,59,60,69,26,60,72,39,51,56
98,4,40,5,27,38,14,32,20,13,3,2,19,14,26,18,14,15,14,42,9,2,47,23,21,14,12,4,21,5,47,18,20,26,20,43,3,12,27,43,17,20,27,23,26,23,42,4,8,23,17,20,31,20,19,22,7,30,3,39,28,25,9,26,43,6,40,25,3,6,23,55,26,19,25,2,18,17,2,44,14,27,2,46,40,37,2,3,16,41,40,7,20,22,26,19,26,62,0,22,16,26,25,13,15,27,24,26,17,19,28,25,3,26,54,35,53,24,27,21,22,30,2,37,42,30,22,3,9,50,18,24,21,27,14,64,40,27,20,58,7,28,25,15,14,9,7,41,37,24,26,18,23,15,32,14,22,44,37,14,56,50,54,3,24,22,18,20,19,42,17,17,40,77,27,25,37,31,31,20,25,26,34,8,24,26,32,20,15,37,70,24,32,18,28,24,3,26,16,15,55,26,17,51,25,52,8,9,42,3,40,50,26,23,30,10,29,9,27,18,40,49,25,67,12,26,46,42,28,2,10,19,36,37,28,24,31,6
99,22,28,23,28,59,35,18,19,9,21,21,29,10,15,6,14,20,16,26,14,20,34,13,44,9,27,18,2,23,68,41,24,8,22,26,26,15,12,27,6,8,12,23,4,2,26,21,28,30,26,20,30,43,3,9,20,35,26,54,28,3,14,17,30,20,26,41,21,19,12,36,28,23,39,20,28,8,22,29,16,31,20,32,25,50,20,21,6,26,27,15,25,3,4,3,30,70,22,0,21,28,3,16,14,13,42,18,26,39,28,37,23,12,38,18,38,8,47,27,1,16,22,52,27,15,3,22,13,33,26,14,44,41,16,81,27,13,44,46,30,49,3,38,14,13,30,54,58,36,4,10,44,35,18,14,31,29,23,8,41,34,36,24,8,8,6,23,23,25,39,19,27,58,12,14,20,37,28,41,47,29,57,17,44,43,29,40,31,59,60,9,22,21,27,37,24,3,10,14,38,8,40,36,2,38,20,14,26,23,55,34,4,13,51,15,36,14,47,6,26,35,9,86,18,42,32,27,14,22,16,21,52,22,11,36,23,16
100,12,26,12,11,36,16,18,3,12,15,16,7,12,9,17,8,2,7,24,16,16,32,23,22,14,28,16,22,12,47,18,4,24,3,26,19,7,21,28,16,18,20,7,25,23,24,13,17,7,4,22,16,22,19,23,10,13,14,56,10,24,8,11,27,11,26,20,15,11,23,38,12,4,20,16,30,17,16,28,17,11,14,32,25,30,16,14,16,25,24,10,4,21,26,19,11,49,16,21,0,10,24,17,8,22,40,9,4,19,11,17,14,21,35,16,38,24,27,7,21,15,17,55,24,12,22,14,9,31,4,9,22,20,17,60,26,11,22,46,14,28,25,16,8,8,16,54,37,16,25,17,24,16,18,7,9,28,21,14,42,33,38,14,24,22,18,4,3,24,16,4,26,56,22,11,20,17,16,21,25,11,36,16,30,22,16,20,31,36,52,23,16,1,12,17,15,26,12,8,36,25,18,34,23,37,10,15,27,14,54,34,26,23,32,8,14,8,26,18,25,34,23,62,5,42,32,25,11,16,16,21,29,22,23,15,17,14
101,22,17,23,2,31,26,24,8,18,23,25,7,19,12,23,13,12,14,15,25,26,22,30,16,18,39,26,26,22,44,12,7,31,7,16,28,16,27,18,22,24,26,4,32,29,15,22,28,4,9,32,6,15,25,30,19,6,24,65,2,30,18,10,21,21,16,14,23,21,30,26,2,7,14,25,39,23,25,18,26,3,24,22,16,23,25,25,22,15,15,21,6,28,31,25,3,44,26,28,10,0,30,26,12,30,51,10,9,14,2,11,25,26,26,21,27,31,22,5,27,15,26,64,15,13,28,24,18,24,10,12,15,14,26,55,16,14,16,36,24,21,29,26,13,18,25,64,30,10,32,23,18,27,21,13,4,18,18,19,30,24,27,24,29,29,24,7,9,20,16,10,15,48,26,14,21,11,6,16,36,2,27,28,42,16,6,14,42,32,43,29,5,9,2,10,24,30,18,13,26,30,15,26,30,26,20,26,17,23,61,25,31,30,25,16,8,18,38,25,16,26,28,58,14,51,22,16,14,24,27,31,24,20,28,9,6,24
102,25,26,26,32,59,38,17,22,12,23,22,32,12,18,7,18,24,16,23,16,22,30,14,45,12,29,21,3,24,74,43,26,10,25,24,28,18,10,32,8,9,11,26,4,1,24,24,32,31,27,22,30,43,5,10,23,35,28,56,31,1,16,19,28,22,24,45,24,22,14,36,32,26,42,23,32,10,23,27,17,34,22,30,24,53,23,24,9,23,23,18,29,2,4,6,32,73,25,3,24,30,0,17,17,11,40,20,26,42,30,42,25,11,38,16,37,10,50,30,3,15,24,57,24,18,5,24,15,32,28,18,45,42,18,83,24,16,45,42,33,51,1,39,18,17,33,59,62,40,2,12,48,40,17,18,31,28,20,11,39,32,37,27,6,10,7,26,26,24,40,21,24,57,10,17,18,41,31,44,48,31,58,18,46,46,32,44,31,58,62,10,26,24,31,38,25,4,12,16,38,9,41,35,1,34,22,17,25,26,57,35,4,14,55,18,38,16,48,7,24,37,8,91,22,43,30,24,16,24,18,22,56,20,10,39,26,18
103,14,44,13,29,49,29,33,19,10,13,12,20,10,25,11,15,15,16,42,6,12,48,11,34,10,12,10,19,14,62,29,19,12,20,43,16,12,28,44,11,10,28,25,13,18,42,11,20,24,17,7,33,34,13,10,13,30,16,41,27,18,9,28,44,11,41,32,12,10,11,54,29,20,31,12,14,9,12,45,1,28,12,46,40,43,12,12,18,41,43,7,22,19,15,15,27,64,13,16,17,26,17,0,15,30,25,27,18,33,27,30,14,29,53,34,52,12,39,22,16,32,12,39,42,30,13,13,9,49,18,24,35,33,1,74,41,26,34,63,20,42,18,29,14,9,20,41,48,29,16,6,36,28,33,16,24,46,37,10,54,50,52,15,24,10,11,20,18,40,28,18,42,75,28,26,36,31,32,34,39,27,47,6,37,34,32,32,14,52,67,10,30,17,27,30,14,14,16,15,54,12,30,51,18,52,12,6,42,15,36,49,14,10,44,10,31,10,38,11,43,54,26,78,12,24,46,43,27,13,4,7,41,38,27,26,34,8
104,11,28,10,13,45,22,19,6,6,12,14,14,6,11,11,1,6,1,27,13,14,33,16,29,6,25,14,15,10,54,26,9,18,8,28,17,4,15,29,10,12,14,10,18,16,27,11,16,14,10,19,18,28,13,16,8,19,12,54,14,17,6,13,30,8,27,27,13,9,17,37,13,9,26,14,28,10,15,30,16,16,13,32,26,36,14,12,9,27,27,8,11,15,18,12,16,55,15,14,8,12,17,15,0,17,39,12,11,27,13,24,12,15,37,18,36,17,35,13,15,17,14,53,28,14,15,12,6,36,11,10,29,26,15,72,26,13,29,48,15,34,18,23,1,6,15,54,46,22,18,10,32,22,19,1,16,30,24,7,43,36,37,12,18,15,11,9,10,27,23,4,27,63,14,13,22,25,16,29,33,14,41,15,31,28,18,26,30,45,55,16,16,6,14,22,13,18,5,1,39,17,24,38,17,40,8,13,28,12,52,36,18,16,37,5,21,6,33,11,27,37,16,72,4,40,33,26,12,14,16,20,36,24,18,21,19,12
105,24,15,24,29,58,38,5,23,19,25,28,29,18,17,18,16,23,16,15,25,26,26,25,46,18,38,26,10,25,73,41,26,20,24,15,28,17,3,30,18,19,3,24,15,11,15,24,30,30,27,32,29,44,15,20,22,36,26,64,29,10,18,18,18,22,16,43,26,23,23,27,30,24,44,28,39,20,27,17,29,31,25,23,15,52,28,25,12,15,16,21,27,10,14,14,30,70,27,13,22,30,11,30,17,0,53,19,28,43,29,39,24,3,35,9,37,21,48,29,12,15,28,66,16,17,15,25,19,21,27,16,46,41,29,86,15,15,44,35,32,50,11,38,17,18,32,66,60,37,13,22,47,39,8,16,33,17,13,19,30,23,28,27,5,20,18,26,26,12,39,20,16,45,3,16,9,42,28,44,49,30,58,29,46,46,32,44,43,60,64,21,23,23,29,40,26,15,13,17,26,20,42,26,11,24,22,26,22,26,66,27,14,24,53,18,38,19,51,18,23,24,4,90,20,50,27,16,16,26,28,31,52,10,1,36,24,24
106,29,64,30,52,36,26,58,44,32,26,25,44,32,50,33,41,39,40,68,26,26,76,28,43,33,13,25,42,29,68,40,44,30,42,62,22,37,53,68,34,33,52,49,36,41,66,29,24,48,44,21,55,42,38,32,31,56,27,32,50,44,34,50,68,31,64,49,26,31,28,81,54,44,48,25,17,32,25,68,24,53,28,75,65,61,26,28,41,62,64,30,46,40,39,37,50,84,24,42,40,51,40,25,39,53,0,48,43,44,50,52,27,53,73,60,76,33,42,44,40,55,24,31,64,54,36,28,33,75,43,48,39,53,24,63,64,49,42,81,26,44,40,24,37,35,26,30,36,49,39,30,40,24,57,38,47,65,63,34,81,72,74,29,49,31,36,44,40,66,35,41,67,100,51,49,62,54,58,41,24,49,33,23,24,53,54,44,14,36,92,32,54,41,52,50,26,38,39,37,76,33,36,76,44,74,31,26,66,28,30,77,39,29,30,33,53,34,25,34,66,78,48,66,35,1,73,67,50,26,25,20,58,60,53,49,55,27
107,20,18,21,10,42,25,14,6,16,24,25,11,17,3,16,12,11,11,16,25,25,24,22,26,16,37,24,18,20,51,22,6,21,7,15,27,15,17,18,16,18,18,6,22,20,15,22,26,11,9,31,10,25,16,19,18,16,23,63,12,20,18,1,20,19,16,23,24,19,22,28,10,6,24,26,40,18,25,19,25,12,24,22,16,33,25,23,13,16,15,20,8,18,22,14,13,55,26,18,9,10,20,27,12,19,48,0,8,23,11,20,23,17,28,11,27,20,30,10,18,6,26,62,15,3,18,22,18,23,8,3,24,23,26,65,15,5,24,37,22,30,20,25,12,17,25,68,41,18,21,21,28,25,12,11,13,20,13,16,30,25,26,22,20,18,16,6,8,15,22,9,16,48,18,4,11,21,11,25,37,10,39,27,39,26,11,24,41,41,47,19,6,9,10,21,24,20,10,12,28,21,21,26,19,27,19,25,16,24,64,24,22,22,34,16,17,17,38,15,17,28,18,68,14,52,22,16,4,25,27,32,34,12,19,18,7,22
108,13,24,12,11,33,16,22,6,16,16,17,3,16,10,22,11,5,11,24,17,17,32,26,18,16,29,16,26,12,45,15,3,27,3,25,20,10,25,27,21,22,24,6,28,27,23,13,19,6,1,24,15,18,24,26,11,13,15,58,10,28,12,10,27,11,24,17,16,11,28,37,10,3,16,16,29,21,17,28,17,10,16,29,24,26,18,16,19,23,24,12,4,25,28,22,10,47,17,26,4,9,26,18,11,28,43,8,0,16,10,13,15,25,34,19,34,27,23,4,26,14,18,53,24,11,24,15,12,33,1,10,18,16,19,60,25,12,18,42,15,24,29,17,11,12,16,56,32,12,29,21,21,18,19,11,6,27,22,18,41,33,35,15,28,27,21,3,2,22,13,8,26,59,24,11,19,15,14,17,26,10,32,19,32,19,16,17,31,33,52,26,13,4,11,13,15,27,16,11,35,28,14,34,27,34,10,16,25,15,57,33,28,27,28,10,13,12,28,22,25,36,27,60,7,43,32,24,11,16,18,22,26,20,28,11,16,14
109,18,28,20,13,19,17,38,22,31,20,22,14,31,25,36,27,21,27,28,27,21,30,41,2,33,33,22,43,19,27,3,19,42,20,28,21,26,41,26,36,39,41,17,44,42,28,21,19,13,16,38,14,2,38,41,21,12,17,58,13,45,28,24,34,23,28,8,21,23,44,35,13,18,8,20,36,38,20,29,32,12,20,31,28,17,21,20,36,28,28,26,17,40,43,38,11,42,19,39,19,14,42,33,27,43,44,23,16,0,13,8,18,41,34,33,33,43,9,14,39,30,21,56,29,25,42,21,28,31,16,28,2,8,32,43,28,26,2,44,15,8,45,18,26,28,17,60,18,7,44,35,4,18,35,26,11,28,32,32,38,30,36,17,44,40,38,18,17,34,8,23,29,58,40,26,33,14,13,2,28,13,15,26,32,9,14,1,32,18,52,42,20,21,14,8,18,43,33,27,34,46,7,32,41,38,22,28,25,18,53,33,46,44,13,26,11,28,29,36,24,35,41,45,22,44,31,28,28,20,29,40,18,32,41,6,19,25
110,23,16,23,1,31,27,24,9,19,25,27,8,18,14,24,13,13,14,15,26,26,20,31,14,20,38,28,28,22,42,12,8,31,9,15,30,16,27,17,22,26,27,5,30,29,15,23,30,5,11,33,5,15,26,29,22,6,25,68,1,30,18,12,22,22,14,15,26,22,29,27,1,8,14,26,42,23,27,17,29,3,24,20,14,22,27,26,22,16,15,22,7,27,32,26,2,44,28,28,11,2,30,27,13,29,50,11,10,13,0,10,26,27,26,22,25,32,21,7,28,16,26,63,16,13,26,26,19,23,11,13,15,13,28,58,14,15,16,34,25,20,30,28,14,19,26,67,31,9,31,24,18,28,21,14,5,17,18,19,28,22,25,26,30,30,24,8,10,21,16,11,15,46,27,14,22,11,4,16,37,1,26,28,43,16,5,13,40,30,40,28,6,11,1,11,25,32,18,14,26,31,16,24,28,27,21,27,16,26,66,23,33,31,24,18,7,19,38,24,15,25,30,56,15,52,21,15,14,27,28,33,23,20,29,8,6,24
111,20,24,20,10,20,25,36,18,29,22,25,10,30,23,33,24,17,23,26,23,25,23,39,8,29,36,25,37,21,32,10,15,43,16,26,28,23,38,19,33,36,38,15,42,38,25,20,27,9,14,35,10,8,36,40,19,5,22,62,10,42,25,20,31,19,25,4,22,20,39,27,11,16,4,24,40,33,24,26,30,8,24,22,25,14,25,22,32,26,26,22,13,40,40,35,8,37,25,37,17,11,42,30,24,39,52,20,13,8,10,0,23,38,29,33,28,40,12,10,37,26,24,62,26,24,36,22,25,25,13,22,9,4,30,47,25,24,8,37,22,11,40,25,23,25,24,68,20,2,40,33,8,25,30,24,8,24,28,28,32,24,28,22,39,39,35,15,14,29,14,20,26,47,39,23,31,7,11,9,35,10,21,26,40,6,10,8,40,21,43,40,15,17,10,1,23,42,29,23,28,42,14,26,40,35,18,25,17,24,64,24,42,38,20,23,5,26,37,34,17,28,40,48,19,50,22,25,24,24,26,36,13,30,39,2,16,23
