Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
78,5,28,3,4,1,0,4,2,31,30,23,1,8,9,0,8,25,0,47,7,0,8,30,17,6,3,8,4,8,44,29,1,6,30,9,26,3,20,12,30,9,11,3,35,30,20,7,23,1,4,11,1,5,7,10,8,15,37,12,0,30,9,16,12,16,8,1,22,7,2,17,3,0,2,8,10,7,0,28,2,7,1,24,4,4,10,8,52,7,4,26,26,0,3,4,32,3,22,7,10,10,29,60,3,4,4,12,3,56,37,0,30,12,6,21,26,28,0,27,1,7,4,29,1,18,2,3,30,34,23,37,4,24,3,22,20,37,15,7,16,56,30,34,4,16,0,12,9,13,14,3,21,6,10,0,18,6,8,9,22,7,14,8,8,42,5,8,34,5,28,40,4,26,32,5,17,4,7,6,17,18,28,15,2,24,37,4,40,25,25,35,52,7,5,22,29,12,2,19,32,37,25,57,4,36,8,18,4,4,19,2,28,4,8,1,17,18,15,4,7,42,2,10,21,20,26,10,5,30,58,12,7,23,24,4,3,9,16,10,10,16,39,40,10,16,5,8,4,16
79,23,2,24,32,27,29,22,26,5,22,31,28,20,19,28,21,3,29,18,30,28,28,4,11,29,25,25,23,19,18,2,28,22,2,24,3,26,14,15,2,20,17,30,7,2,30,23,18,28,24,17,28,22,26,31,22,24,10,16,26,2,19,32,15,18,34,29,6,22,27,12,25,29,26,20,18,20,28,0,27,22,28,12,24,24,29,21,28,20,32,2,3,26,25,32,6,27,27,31,29,18,2,30,25,25,23,28,24,26,11,28,4,30,33,26,3,20,27,22,28,30,30,5,29,11,25,29,2,18,23,11,33,13,26,11,20,10,17,22,28,30,2,14,24,34,29,27,18,17,13,25,26,20,32,27,21,22,20,20,30,21,27,20,24,18,27,20,8,24,2,13,25,22,12,23,32,23,27,22,34,11,2,12,26,30,12,24,15,2,29,7,24,24,22,25,20,16,25,33,11,8,29,28,25,10,20,13,24,25,22,25,10,32,26,27,28,22,13,24,20,14,26,30,18,29,10,19,27,2,28,20,21,12,11,33,24,30,16,18,34,34,14,13,18,35,33,35,30,32
80,4,29,2,4,2,2,4,2,31,28,23,2,6,8,2,6,25,2,46,8,2,9,27,14,4,2,9,4,7,42,28,2,5,30,8,24,2,19,11,27,8,10,4,34,28,19,6,22,2,4,10,2,4,6,9,6,14,38,11,2,28,8,16,12,15,10,2,22,6,1,16,2,2,1,7,9,6,2,27,0,6,2,22,2,3,9,6,54,6,5,23,24,2,2,5,32,2,22,5,11,8,29,59,2,3,4,12,2,56,39,2,30,14,7,18,24,26,2,25,2,6,4,26,2,17,1,4,27,34,21,36,5,22,2,22,19,36,14,6,14,58,28,35,3,19,2,10,8,12,14,2,19,6,8,2,16,5,7,8,20,6,12,6,9,40,4,6,35,4,28,38,2,25,31,4,16,3,6,5,18,18,29,14,1,21,36,2,39,26,24,33,52,8,4,20,28,12,1,16,30,34,23,56,3,34,7,17,3,2,18,2,26,5,9,2,16,16,15,3,6,40,1,9,19,19,27,8,4,29,57,10,6,22,22,6,2,10,15,9,11,19,40,40,8,17,6,10,5,17
81,3,23,4,10,8,7,3,5,25,22,23,6,5,6,7,1,19,7,41,9,7,8,22,10,9,4,9,3,5,39,22,8,4,22,8,18,4,14,8,23,6,7,10,27,24,19,6,17,7,3,5,8,2,7,10,1,14,30,6,7,23,2,17,8,16,13,8,15,4,6,10,4,7,6,5,7,3,7,22,6,0,8,17,4,3,9,4,48,4,10,20,19,7,4,10,26,8,22,10,11,6,23,52,4,5,3,12,4,48,33,7,24,13,12,20,18,21,7,21,8,8,10,22,7,12,5,9,24,27,16,32,11,17,4,16,15,29,8,4,16,49,23,28,3,17,7,11,6,6,8,4,20,0,11,7,18,4,2,5,20,4,14,5,9,35,6,5,29,4,22,32,4,19,30,3,16,3,7,4,18,12,22,9,6,22,33,4,36,19,23,28,46,8,3,20,22,7,6,18,25,28,22,49,3,27,2,12,3,4,18,5,21,11,8,7,18,16,8,3,3,33,6,10,14,20,20,6,8,22,49,11,1,18,17,11,4,10,9,4,12,17,33,35,6,17,11,14,10,16
82,5,30,4,3,0,1,5,3,32,29,26,1,9,10,1,8,25,1,45,6,1,7,31,18,6,4,7,5,8,47,31,0,7,30,10,24,4,21,13,29,9,11,4,35,29,20,8,24,0,5,12,0,5,8,10,8,15,37,12,1,31,10,15,12,16,8,1,24,7,2,17,4,1,2,9,11,8,1,28,2,8,0,23,4,4,10,8,58,8,3,26,26,1,4,3,33,4,24,7,10,9,30,61,4,4,5,13,4,56,40,1,31,11,5,22,26,26,1,27,0,7,3,28,0,18,3,2,30,34,23,39,4,23,4,23,21,38,16,8,17,60,29,35,4,16,1,12,10,14,15,4,21,7,10,1,20,7,8,9,22,7,14,8,7,43,6,8,35,6,31,43,4,27,30,5,17,4,8,7,16,19,29,16,2,24,38,4,43,26,26,34,53,7,5,22,29,13,2,20,32,35,24,58,4,34,8,20,5,4,20,3,29,3,8,0,19,19,16,4,8,43,2,10,20,20,27,10,6,28,58,12,8,24,25,4,4,8,16,11,10,16,40,40,10,15,5,8,4,16
83,18,13,21,28,24,23,19,22,16,10,27,23,16,14,24,16,10,23,25,25,24,25,9,7,25,20,22,20,15,22,13,24,18,13,18,10,20,3,11,13,15,13,25,11,13,26,20,7,24,19,12,24,19,22,28,16,20,15,12,23,14,15,24,12,14,30,24,9,17,22,8,21,23,22,16,14,16,24,12,22,17,23,0,20,19,26,17,31,17,27,10,10,24,20,26,10,24,24,26,19,14,13,33,21,22,19,22,20,32,20,23,13,19,30,22,10,8,24,10,23,24,26,17,24,5,22,25,13,12,10,15,28,0,21,2,6,14,8,17,22,34,12,12,20,24,24,25,14,11,10,21,22,16,28,23,17,18,16,15,26,17,22,16,20,19,22,16,12,21,13,17,19,11,25,19,28,20,21,17,21,5,12,8,22,26,16,20,18,10,24,11,28,21,20,21,7,11,21,27,8,13,23,32,20,11,16,5,19,20,17,22,5,27,21,23,24,18,9,19,16,19,22,27,6,24,4,13,24,13,35,16,16,2,2,26,20,24,8,14,28,23,19,17,14,26,29,30,26,21
84,2,27,1,7,4,4,2,1,28,25,22,4,5,6,4,4,21,4,44,10,3,10,26,13,6,1,10,2,5,43,27,4,3,28,7,23,0,17,9,26,6,8,7,30,26,17,4,22,4,2,8,4,2,5,8,4,13,33,9,4,26,6,18,9,15,11,4,20,4,2,13,1,4,3,5,7,5,4,24,2,4,4,20,0,1,8,6,51,4,7,22,22,3,1,7,30,4,21,6,12,6,27,53,1,2,2,10,1,53,34,3,29,15,9,18,21,24,4,24,4,4,7,24,4,15,1,6,25,32,19,35,7,20,0,18,18,32,12,4,14,53,26,30,1,18,4,9,6,10,11,1,18,4,8,4,16,3,5,6,20,4,11,5,10,38,3,5,32,3,26,36,0,22,28,2,14,1,6,3,20,15,25,13,2,21,36,0,37,22,23,32,46,10,2,20,26,10,2,16,28,33,20,55,1,32,5,15,1,3,17,1,24,7,10,4,16,14,12,1,5,39,2,8,18,18,25,6,4,28,56,9,4,21,20,8,0,11,12,7,13,18,37,36,6,18,8,10,7,18
85,1,25,1,7,4,4,1,2,29,25,22,4,4,6,4,4,22,4,41,10,4,10,26,13,6,1,10,1,4,40,26,4,3,26,7,20,1,17,9,25,5,7,7,31,26,16,4,19,4,1,8,4,2,4,8,4,12,35,9,4,26,5,18,9,14,11,4,20,3,2,12,1,4,4,5,7,5,4,24,3,3,4,19,1,0,8,6,52,3,7,22,21,4,1,7,31,4,20,7,12,6,26,56,1,2,1,10,1,49,34,4,26,15,9,19,22,23,4,24,4,5,8,24,4,15,2,6,25,30,19,33,8,20,1,18,17,34,12,3,13,53,24,31,1,20,4,9,6,10,11,1,17,3,8,4,15,2,4,5,18,3,11,4,11,37,4,4,32,2,26,36,1,23,27,1,14,0,5,2,20,15,24,12,2,20,36,1,37,23,22,31,48,10,1,18,26,10,2,16,29,32,22,50,0,30,4,14,1,3,16,2,24,7,11,5,16,14,12,0,5,38,3,8,17,18,23,6,5,25,54,8,3,20,20,8,1,12,12,6,13,19,36,36,6,18,8,12,8,18
86,7,33,8,12,11,10,8,8,34,32,15,11,11,12,10,10,28,10,51,16,10,16,33,19,4,7,18,7,11,45,31,10,8,33,7,27,7,23,15,31,11,12,7,36,32,10,6,27,10,7,14,11,7,4,2,10,6,39,14,10,30,11,24,14,12,19,10,26,9,8,19,8,10,8,10,12,12,10,29,9,9,10,26,8,8,0,13,58,10,13,29,28,10,8,13,36,7,14,4,20,12,30,61,7,6,7,3,7,59,41,10,32,21,8,11,28,30,10,28,11,4,13,31,10,20,8,12,32,38,24,38,13,25,8,24,23,38,18,10,6,62,30,39,7,27,10,2,12,16,17,7,11,10,2,10,9,8,11,12,12,9,4,10,17,42,5,11,36,6,33,42,8,28,34,7,7,7,4,9,28,21,31,19,8,13,43,7,43,28,15,38,52,18,7,12,32,15,8,9,35,37,14,56,7,35,10,21,7,10,10,9,30,13,17,11,8,8,17,7,12,43,8,1,24,11,29,12,5,34,61,10,10,27,26,8,7,18,18,12,20,25,44,43,12,24,5,17,7,24
87,6,22,6,11,8,7,6,5,24,22,28,7,9,9,8,5,18,8,40,9,7,8,24,14,10,6,5,7,9,38,22,8,8,22,12,18,6,13,11,22,9,10,10,28,24,23,10,17,8,6,8,8,6,10,13,5,17,29,7,8,22,5,12,12,19,13,7,18,8,6,14,6,8,7,9,10,1,8,21,6,4,8,17,6,6,13,0,47,8,11,18,19,7,6,11,26,8,26,10,7,10,22,51,6,8,7,15,6,46,33,8,24,9,12,24,19,19,8,21,8,10,10,25,8,12,5,10,23,26,15,32,11,17,6,15,14,29,8,7,18,50,22,29,6,13,7,14,10,6,8,6,24,4,12,8,20,7,2,9,24,8,17,9,5,35,8,8,30,8,22,35,6,18,34,6,19,6,10,8,13,12,23,9,6,26,30,6,35,19,28,28,45,5,6,26,22,10,6,22,26,29,26,51,6,26,5,12,6,4,22,5,20,10,6,8,21,21,10,6,1,33,6,14,14,24,20,9,8,21,49,14,4,17,16,12,6,9,9,6,12,13,32,32,9,13,12,14,11,12
88,52,25,54,60,54,55,49,51,23,41,56,57,48,47,53,48,30,57,9,59,52,56,26,37,56,54,52,49,50,11,26,56,47,26,50,31,51,34,43,26,48,45,60,20,24,58,50,38,57,50,44,54,48,54,59,48,50,17,44,57,25,46,53,43,45,61,54,34,47,53,38,52,53,54,45,45,48,52,28,54,48,58,31,51,52,58,47,0,48,60,31,29,53,50,59,26,57,53,58,52,45,25,3,51,53,50,53,51,1,16,53,24,51,61,55,30,39,56,40,56,54,58,27,54,36,50,58,25,36,42,18,58,30,52,32,37,30,40,49,56,3,26,32,52,53,55,58,48,42,42,52,54,47,59,57,50,50,48,46,57,50,52,48,50,36,54,45,24,51,26,23,54,41,25,50,60,53,52,47,53,38,25,41,52,59,32,52,29,30,56,21,4,50,48,54,39,43,53,57,30,28,57,2,52,30,47,35,51,53,50,54,27,59,56,54,53,51,42,49,45,28,52,56,38,53,30,45,55,24,2,46,46,32,31,59,52,56,40,44,57,54,17,27,46,57,60,64,56,53
89,3,22,4,10,8,7,3,5,25,23,20,6,2,3,7,4,18,7,38,12,7,12,22,10,10,4,12,2,2,36,22,7,1,24,5,18,4,14,6,22,2,4,10,28,22,14,4,18,7,3,5,7,2,6,10,3,10,31,6,7,24,4,20,6,12,13,7,16,1,5,10,4,7,6,2,4,7,7,20,6,4,8,17,4,3,10,8,48,0,10,19,19,7,4,10,27,7,18,10,15,3,24,50,4,4,3,8,4,48,31,7,26,16,13,16,19,20,7,20,7,8,10,22,7,12,4,9,24,28,16,30,11,17,4,16,15,29,9,1,11,50,22,29,3,21,7,8,3,7,8,4,16,4,10,7,14,1,6,2,17,0,10,1,12,35,7,2,28,4,22,33,4,20,25,3,12,3,6,1,22,12,22,9,6,19,32,4,35,20,20,27,44,12,3,17,22,6,5,14,26,28,19,51,3,29,4,12,3,5,14,4,22,10,12,7,14,13,9,3,7,36,6,10,14,16,21,3,7,22,51,7,5,17,17,11,4,14,9,4,15,21,36,35,3,20,11,14,10,21
90,8,31,6,1,3,4,8,6,34,32,27,4,11,12,4,11,28,3,49,4,4,4,31,19,9,6,6,8,11,46,32,3,9,33,12,28,7,23,15,32,12,13,6,38,33,23,10,28,3,8,14,3,8,10,13,10,18,40,15,4,34,12,12,15,20,6,4,25,10,5,19,6,4,6,11,13,11,4,32,5,10,3,27,7,7,13,11,60,10,0,28,28,4,6,1,36,7,26,10,7,12,33,59,6,8,8,15,6,58,42,4,33,8,6,25,28,29,4,30,3,10,1,30,3,22,6,1,33,38,26,42,1,27,7,24,25,42,18,10,19,60,34,36,8,13,4,14,13,17,18,6,24,10,13,4,21,10,11,12,26,10,18,11,6,44,8,11,38,8,33,42,6,28,34,8,20,7,10,9,14,22,31,18,5,27,40,7,45,28,28,39,56,6,8,26,34,16,6,22,35,40,27,57,8,37,11,21,8,7,23,6,30,1,5,3,21,20,19,7,11,46,5,14,24,23,30,13,8,33,58,14,10,28,26,5,6,5,19,13,7,14,43,42,12,12,8,5,6,12
91,21,4,23,28,27,26,21,23,7,20,29,26,18,16,26,19,1,25,22,28,26,26,5,10,29,23,24,21,17,19,4,26,20,4,22,1,23,12,14,4,18,15,30,10,5,28,22,16,26,22,14,26,21,24,30,19,23,12,14,25,4,17,32,14,16,30,25,3,19,24,10,24,25,24,18,16,19,26,2,23,20,26,10,22,22,29,18,31,19,28,0,0,27,22,28,8,25,25,29,25,17,4,32,22,23,22,25,23,28,13,26,6,27,31,24,1,18,26,21,26,26,28,7,26,9,23,28,4,16,20,13,28,10,22,8,16,12,16,20,24,32,4,12,23,31,26,26,17,14,11,24,24,20,30,24,20,20,17,16,28,20,25,18,23,16,26,18,10,23,4,15,22,20,15,22,28,23,24,20,31,10,4,10,24,31,13,22,17,1,27,10,26,22,22,23,17,13,23,29,9,11,26,31,22,8,18,12,22,22,19,24,7,28,24,26,26,21,10,21,18,16,24,28,16,26,8,16,28,4,30,18,19,9,9,28,23,28,15,16,31,31,15,16,16,32,30,33,30,30
92,21,4,22,29,27,24,20,22,8,20,27,24,18,16,25,19,1,26,20,27,24,25,5,10,28,22,24,20,18,20,4,27,20,4,22,1,22,12,14,4,16,16,28,9,5,28,22,17,26,21,14,26,22,23,29,18,22,12,14,26,4,18,32,13,17,32,26,3,19,23,9,23,26,25,17,15,18,26,3,24,19,26,10,22,21,28,19,29,19,28,0,0,25,24,27,8,26,25,28,26,17,4,34,22,22,21,26,22,30,14,26,6,28,31,24,1,18,24,21,26,27,27,7,26,9,23,29,4,16,21,13,30,10,22,8,17,12,16,19,23,32,4,12,22,31,25,25,16,15,12,22,24,20,29,24,18,20,17,16,29,18,26,18,24,16,26,18,11,23,4,16,23,22,14,22,30,22,25,20,34,10,4,10,24,28,14,23,16,1,24,9,26,22,22,24,18,13,23,29,9,10,25,30,22,9,18,11,21,23,19,24,8,30,23,26,26,20,11,21,18,16,24,27,16,27,8,16,26,4,32,18,18,10,9,28,22,26,14,15,30,32,16,16,16,31,30,32,30,32
93,5,30,3,4,1,0,4,2,33,29,25,1,8,9,0,8,26,0,44,7,0,7,30,16,6,3,8,5,8,44,30,1,6,30,9,24,4,20,12,29,9,11,3,34,30,20,7,24,1,5,12,1,5,8,10,8,16,36,12,0,29,9,16,13,17,9,0,23,7,2,16,3,0,2,8,10,7,0,26,2,7,1,24,3,4,10,7,53,7,4,27,25,0,3,4,32,4,23,6,10,10,30,55,3,4,5,13,3,56,37,0,32,12,6,20,24,27,0,26,1,6,4,28,1,18,2,3,30,34,23,37,4,23,3,22,20,38,14,7,16,57,29,34,4,16,0,11,9,13,15,3,21,7,10,0,19,6,8,9,22,7,14,8,8,43,5,8,34,5,28,42,4,26,32,4,16,4,7,6,17,18,30,16,2,24,40,4,44,26,24,33,48,7,4,21,30,13,2,18,30,35,23,58,4,35,8,19,4,4,20,3,27,4,8,1,18,17,15,4,7,42,2,10,20,20,28,10,6,30,58,11,7,25,24,4,3,9,16,10,10,17,40,42,10,16,5,8,4,15
94,2,26,1,6,3,3,2,1,30,26,22,3,5,7,3,5,22,3,44,9,3,10,27,14,6,1,10,2,6,44,26,3,4,26,8,23,1,18,10,26,6,8,6,33,26,18,5,21,3,2,9,4,2,5,8,5,12,36,10,3,28,6,18,10,15,11,3,20,4,2,13,1,3,2,6,8,5,3,25,2,4,4,20,1,1,8,6,50,4,6,22,24,3,0,6,31,3,22,6,12,7,28,56,1,2,2,11,1,53,36,3,28,14,8,19,23,24,3,24,4,4,6,25,4,15,1,6,28,31,19,34,6,21,1,18,19,35,13,4,13,54,27,32,2,19,3,9,7,11,12,0,18,4,7,3,16,3,6,6,20,4,11,5,10,38,3,5,33,3,27,36,1,24,28,2,14,2,5,4,19,16,26,12,2,22,35,1,38,23,22,31,47,10,2,19,26,10,2,17,28,33,21,53,2,30,5,16,2,3,17,1,25,6,10,4,16,16,13,1,5,39,2,8,18,18,26,7,4,28,53,10,5,22,21,7,1,11,13,7,12,19,40,37,7,18,7,10,7,18
95,8,31,7,0,3,4,8,6,37,30,28,4,12,13,4,11,28,4,50,4,4,5,32,20,8,6,6,8,11,46,32,3,9,32,12,28,6,24,16,33,12,13,6,38,34,23,10,26,3,8,15,3,8,10,12,10,17,41,16,4,32,12,12,15,19,6,3,27,10,5,18,7,4,5,12,14,10,4,32,5,10,3,26,7,7,13,11,59,10,1,28,27,4,6,0,35,6,26,10,7,12,31,61,6,7,8,15,6,60,41,4,32,9,5,22,28,31,4,30,3,9,0,30,3,22,6,1,33,37,24,39,1,26,6,26,25,41,19,10,19,62,33,37,7,14,4,14,13,16,17,6,23,10,12,4,21,9,11,11,23,10,16,11,6,44,8,12,39,8,33,43,6,29,35,8,20,7,10,10,14,22,33,19,5,27,41,7,46,30,26,38,52,6,8,24,32,16,5,22,36,40,27,60,7,36,11,22,8,6,22,6,32,1,5,3,20,21,18,7,11,44,5,12,23,24,30,13,8,33,58,14,10,26,26,4,6,6,18,13,7,14,44,46,13,13,8,5,6,13
96,29,8,30,36,35,34,28,32,9,16,37,32,25,25,33,25,9,33,18,36,34,35,4,18,35,30,29,30,27,18,7,33,28,7,28,9,30,14,21,8,24,23,35,4,7,37,29,12,34,28,21,35,28,32,38,27,30,9,21,34,8,25,33,22,24,38,35,11,27,32,18,31,34,31,25,22,26,32,6,32,26,33,10,30,31,36,26,26,27,36,8,8,32,31,35,0,33,32,38,29,24,8,26,31,30,28,34,32,26,13,35,8,29,40,33,8,14,33,17,35,35,37,12,33,16,32,35,7,11,16,7,36,10,30,12,13,4,18,27,32,26,7,8,30,33,34,35,24,21,19,32,31,28,37,34,28,29,26,24,38,26,33,27,31,11,33,26,2,31,7,7,30,18,18,29,37,31,34,29,30,15,8,19,32,37,6,30,9,8,34,4,22,32,30,30,12,20,32,38,5,3,32,24,31,5,26,15,28,31,26,33,6,37,31,34,32,29,18,31,26,8,32,36,13,35,6,25,35,7,25,26,26,10,10,36,30,36,18,24,38,30,8,8,24,34,38,42,38,28
97,5,29,4,6,4,4,5,3,34,30,22,4,8,10,4,8,26,4,47,11,4,11,29,16,3,4,11,5,8,45,29,4,6,30,6,26,4,22,12,29,9,11,3,35,29,17,4,24,4,5,12,4,6,4,7,8,12,37,12,4,31,10,18,13,13,12,4,22,7,2,16,4,4,2,8,10,8,3,27,2,8,4,24,4,4,7,8,57,7,7,25,26,4,3,6,33,0,21,3,13,10,30,60,4,3,5,10,3,57,40,4,32,15,5,18,26,26,4,27,4,4,6,27,4,19,3,6,30,34,22,39,7,24,4,22,21,38,16,8,13,56,31,34,4,19,4,8,9,13,15,4,17,7,6,4,16,7,9,10,19,8,10,8,10,41,2,8,35,4,31,42,4,27,30,5,13,4,4,6,20,18,29,16,2,19,41,4,42,26,21,36,53,11,5,18,31,14,2,16,33,38,20,59,4,36,8,19,5,4,17,3,27,7,12,4,15,14,16,4,8,43,2,7,22,18,27,10,2,29,59,8,7,25,23,4,4,11,16,11,14,20,42,41,10,20,4,11,4,18
98,20,30,22,27,23,25,21,22,32,29,3,24,19,18,23,22,25,25,48,32,24,30,30,16,18,21,32,20,18,45,29,23,20,28,14,24,22,20,15,30,18,16,20,35,30,4,16,24,24,21,18,24,22,17,14,22,9,39,19,23,30,22,38,16,10,31,24,23,19,22,16,20,24,22,17,16,25,22,27,22,22,24,24,21,20,14,26,53,18,26,25,25,23,22,26,32,21,0,18,35,18,28,60,20,20,20,11,20,56,39,24,32,36,22,3,26,26,24,27,24,18,25,29,24,19,22,26,29,35,27,39,28,23,21,22,26,38,23,20,8,55,28,36,21,38,23,13,18,22,19,21,4,22,14,24,7,19,26,18,4,18,10,18,30,40,19,18,36,19,28,42,21,30,32,21,7,21,17,19,41,18,30,18,22,4,37,22,42,26,2,32,52,31,20,3,30,16,21,6,31,35,1,57,21,34,22,19,21,24,7,22,29,28,31,24,6,7,16,20,25,43,23,13,24,4,26,17,18,28,56,13,23,23,24,21,21,32,22,22,33,40,40,39,18,38,20,31,22,40
99,8,32,7,10,7,6,8,6,35,34,19,7,11,12,6,11,28,6,50,13,7,14,32,20,1,6,14,8,11,46,33,7,9,34,8,28,6,23,16,32,12,13,4,37,33,13,7,28,7,8,15,7,9,5,4,10,8,41,16,7,31,12,23,15,12,15,7,27,10,5,19,6,7,5,11,13,11,7,31,5,10,7,26,6,7,4,10,58,10,10,29,28,6,6,10,38,3,18,0,16,12,33,61,6,6,8,7,6,59,40,6,33,18,4,14,30,29,6,31,7,3,10,30,7,21,6,9,32,39,25,42,10,26,7,25,24,39,18,10,10,60,32,39,8,24,7,5,13,16,17,7,14,10,3,6,12,10,12,12,16,10,8,12,14,43,4,11,39,7,32,44,6,29,36,8,10,8,5,9,23,22,31,20,5,18,44,7,44,28,19,39,55,13,8,15,31,16,6,13,34,40,18,57,8,38,11,22,8,7,13,6,31,10,14,7,12,11,18,7,11,44,5,4,23,14,32,14,3,32,60,11,10,28,28,5,7,15,18,14,16,23,44,42,12,22,2,14,4,22
100,13,29,13,7,10,10,13,12,32,24,35,10,16,16,10,12,24,10,40,6,10,6,26,20,16,12,3,14,15,40,28,10,14,28,20,25,12,17,19,28,16,17,14,30,29,28,17,20,10,13,15,10,13,17,20,12,24,33,14,10,29,12,6,18,26,10,10,25,14,12,22,12,10,12,15,17,8,10,29,11,11,10,19,12,12,20,7,52,15,7,25,26,10,12,7,29,13,35,16,0,17,28,55,13,15,14,22,12,50,33,10,27,2,12,30,26,24,10,23,10,16,8,33,9,17,12,8,28,32,19,35,8,19,13,18,17,32,12,14,25,56,27,31,13,7,10,22,16,10,14,12,30,11,18,10,28,14,9,16,30,15,24,15,3,39,15,16,32,16,30,35,12,22,39,14,25,13,16,14,7,17,29,16,11,34,34,13,39,24,35,30,49,3,14,32,26,18,12,27,27,33,32,54,14,29,11,15,13,10,29,12,24,8,3,10,27,28,16,13,8,38,11,20,16,31,23,16,15,27,50,22,10,21,19,11,13,6,12,13,9,7,38,37,15,6,14,11,12,6
101,5,19,6,12,10,9,5,7,24,20,18,9,2,0,9,5,15,10,38,14,9,14,20,8,11,6,13,5,2,36,20,10,4,21,5,16,6,11,4,20,1,2,12,26,20,14,6,15,10,5,3,10,4,8,14,4,9,29,4,9,21,5,22,4,11,15,10,14,3,8,8,6,9,9,2,1,8,10,18,8,6,9,14,6,6,12,10,45,3,12,17,17,10,7,12,24,10,18,12,17,0,20,48,7,6,5,10,6,43,31,10,22,17,15,14,17,18,10,18,10,10,13,18,10,10,7,12,20,26,14,27,13,14,6,13,12,26,6,3,10,48,20,27,6,23,10,10,0,5,6,6,15,6,14,9,12,4,7,1,15,3,9,2,14,33,9,2,26,6,21,30,6,18,23,5,13,5,8,4,24,10,21,7,7,17,30,6,34,17,18,25,41,14,5,16,20,4,8,13,23,27,18,46,6,24,5,10,5,6,14,7,18,13,14,10,13,11,6,6,8,33,8,11,12,14,18,1,10,20,46,6,6,15,15,14,6,14,7,4,16,22,30,32,1,21,14,16,12,22
102,25,1,27,34,30,30,25,26,4,24,32,30,21,21,29,22,5,30,18,32,30,30,5,13,31,27,26,26,22,15,1,30,24,1,24,4,27,14,17,1,20,20,33,6,1,33,25,20,29,26,18,29,25,27,32,23,27,8,16,30,1,21,33,18,20,34,29,7,24,26,14,27,29,27,22,20,22,29,2,29,23,30,13,27,26,30,22,25,24,33,4,4,30,28,31,8,30,28,33,28,20,0,30,26,26,26,29,26,25,10,28,2,31,34,28,4,20,28,22,28,29,32,4,28,12,26,30,0,18,23,9,31,14,27,11,19,11,18,23,27,28,1,14,26,34,29,29,20,18,15,25,26,23,34,29,23,23,22,21,32,22,30,23,27,18,29,21,7,26,1,11,26,24,12,26,34,25,27,24,36,12,0,14,28,33,13,25,13,4,30,5,23,27,26,26,20,17,28,33,12,9,30,28,24,11,22,14,26,25,23,26,10,31,28,31,30,25,14,26,22,12,27,32,19,28,11,20,31,1,29,21,23,12,11,32,27,30,17,19,33,35,12,12,20,34,32,38,31,34
103,54,29,57,62,61,60,55,57,26,40,60,58,51,48,58,50,33,58,13,62,60,59,28,42,61,57,57,52,52,14,28,57,54,30,55,34,55,37,44,29,48,46,63,24,29,59,54,39,60,53,48,57,55,56,65,52,56,21,44,57,29,51,56,46,50,61,59,36,52,56,43,56,60,58,52,48,51,60,30,59,52,61,33,53,56,61,51,3,50,59,32,34,55,56,61,26,60,60,61,55,48,30,0,55,54,52,57,54,4,19,58,28,52,65,55,34,37,61,42,58,56,64,31,58,40,57,58,28,37,40,21,62,35,54,37,37,29,42,52,54,1,29,32,56,56,59,58,50,44,45,56,59,49,61,56,50,52,49,50,58,54,58,49,54,38,55,52,25,55,30,24,56,42,28,53,63,52,58,53,56,40,29,44,54,61,31,56,31,34,59,24,7,56,56,57,40,46,58,63,30,28,58,2,52,29,52,38,55,53,53,58,30,59,55,57,56,50,41,53,52,31,58,59,38,60,32,47,58,28,2,49,53,36,34,62,57,59,44,47,61,51,18,28,51,57,64,64,62,54
